Ricoh DCN,STATE,ZIP_CODE_4
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652748.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652784.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652766.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652711.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652720.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652755.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652791.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652719.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652773.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652737.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652764.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652728.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652782.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652746.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652715.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652751.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652733.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652724.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652760.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652742.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652795.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652759.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652777.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652768.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652786.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652699.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652710.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652727.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652763.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652745.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652709.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652781.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652736.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652772.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652754.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652718.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652790.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652723.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652732.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652714.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652750.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652767.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652785.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652749.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652776.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652758.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652703.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652721.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652712.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652730.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652783.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652729.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652765.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652756.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652738.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652774.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652743.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652761.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652725.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652752.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652716.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652770.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652734.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652769.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652796.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652697.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652778.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652340.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652294.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652375.TIF,N/A,907
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652384.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652348.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652285.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652366.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652290.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652371.TIF,N/A,300 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652353.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652317.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652344.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652308.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652380.TIF,NIXIS,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652379.TIF,NIXIS,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652289.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652351.TIF,N/A,274 F E 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652315.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652342.TIF,INT,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652359.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652296.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652377.TIF,TKS,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652287.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652319.TIF,B.C,276 CE 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652355.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652337.TIF,N/A,33631337970
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652373.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652292.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652364.TIF,N/A,214
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652346.TIF,N/A,275
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652382.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652302.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652341.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652305.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652332.TIF,NIXIS,2021
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652314.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652367.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652286.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652349.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652295.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652376.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652358.TIF,NIXIE,937
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652363.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652327.TIF,N/A,205
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652381.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652309.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652345.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652372.TIF,M,300 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652291.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652336.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652318.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652354.TIF,N/A,2250
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652307.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652343.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652325.TIF,N/A,205
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652361.TIF,NIXIE,33631337079
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652316.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652370.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652369.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652297.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652378.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652347.TIF,N/A,275
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652383.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652284.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652365.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652329.TIF,N/A,33531337979
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652356.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652374.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652293.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652338.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652312.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142017/C001652303.TIF,N/A,33631337070
07072023-2/CUR6470-01_2977_05192023_0001136955/C001496587.TIF,N/A,5641
07072023-2/CUR6470-01_2496_05032023_0001127492/C001284664.TIF,N/A,27041+0453
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653105.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653141.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653123.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653114.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653150.TIF,Y,0021
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653132.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653185.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653149.TIF,North Carolina,001003
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653167.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653194.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653176.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653145.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653109.TIF,NIXIE,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653181.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653163.TIF,N/A,287
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653127.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653172.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653136.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653110.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653198.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653200.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653161.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653125.TIF,Approved,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653107.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653143.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653170.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653134.TIF,North Carolina,001653134
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653116.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653169.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653187.TIF,N/A,282 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653178.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653196.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653129.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653165.TIF,ARK,8805
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653147.TIF,North Carolina,00
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653183.TIF,VNC,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653174.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653156.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653192.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653130.TIF,not Approved,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653112.TIF,VAC,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653202.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653151.TIF,N/A,23 23
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653115.TIF,North Carolina,001653115
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653142.TIF,USA,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653106.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653160.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653124.TIF,UVA,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653177.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653159.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653195.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653186.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653173.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653137.TIF,N/A,276 DE 1380
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653191.TIF,NIXIE,274 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653119.TIF,North Carolina,001653119
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653155.TIF,not A,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653182.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653146.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653128.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653164.TIF,notknown,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653120.TIF,INT,2027
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653201.TIF,North Carolina,001653201
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653199.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653117.TIF,North Carolina,001653117
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653153.TIF,VIRABLE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653135.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653171.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653126.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653162.TIF,North Carolina,001653162
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653144.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653180.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653108.TIF,N/A,337070
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653197.TIF,NIXIE,274 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653179.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653157.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653193.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653175.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653139.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653184.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653148.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653122.TIF,IND,207
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653104.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653140.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653131.TIF,NIXIE,0005/17723
07072023-2/CUR6470-01_3323_05302023_0001142057/C001653113.TIF,NIXIE,276
07072023-2/CUR6470-01_3344_06022023_0001144231/C001661921.TIF,N/A,600521-3765
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653303.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653321.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653330.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653347.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653329.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653338.TIF,NIXIE,276 DE 1266
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653307.TIF,NIXIE,287
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653343.TIF,N/A,776
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653325.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653316.TIF,NSS,200
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653334.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653323.TIF,NIXIE,276 DE 1300
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653341.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653305.TIF,WY>,372
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653332.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653314.TIF,North Carolina,001653314
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653327.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653345.TIF,North Carolina,01
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653336.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653318.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653310.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653313.TIF,INT,23
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653304.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653340.TIF,V,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653322.TIF,North Carolina,83
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653339.TIF,N/A,27 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653348.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653335.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653317.TIF,N/A,33631337073
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653344.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653326.TIF,NIXIE,0005/17723
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653315.TIF,NSS,205
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653324.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653306.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653342.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653368.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653319.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653337.TIF,North Carolina,001653337
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653328.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653346.TIF,iXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142066/C001653320.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652214.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652250.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652232.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652223.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652241.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652205.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652195.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652276.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652267.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652186.TIF,N/A,33631337079
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652249.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652254.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652218.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652272.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652191.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652236.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652182.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652263.TIF,N/A,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652227.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652209.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652281.TIF,MALAYSIA,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652199.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652201.TIF,N/A,33531337079
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652270.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652234.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652216.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652207.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652243.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652225.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652261.TIF,NIXIE,275
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652278.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652197.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652188.TIF,VAC,N/A
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652269.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652238.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652274.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652256.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652265.TIF,NIXIE,1250
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652184.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652203.TIF,NIXIE,8703
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652221.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652212.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652230.TIF,ARIANA,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652206.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652260.TIF,mo,870000
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652224.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652251.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652233.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652187.TIF,N/A,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652268.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652259.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652277.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652196.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652228.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652264.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652219.TIF,NIXIE,274
07072023-2/CUR6470-01_3323_05302023_0001142005/C001652255.TIF,NIXIE,1260
